"source_id","vehicle_id","manufacturer","model","year","transmission","body_style","fuel","type_of_car","city_cycle_l_100km","highway_cycle_l_100km","adr8101_cycle_l_100km","fuel_system","engine_displacement","engine_displacement_comment","no_cylinders","no_gear_ratios","seating_capacity","axle_ratio","source_url"
"gvg_older_fuel_consumption",1077,"Ford","KE Laser GL Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",8.5,6.4,NA,"C",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1078,"Ford","KE Laser GL Man. Wagon 5dr",1989,"man","Wagon","petrol","Passenger",8.5,6.4,NA,"C",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1079,"Ford","KE Laser L Man. Hatchback 5dr",1989,"man","Hatch","petrol","Passenger",8,6.4,NA,"C",1.6,NA,4,"4","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1080,"Ford","KE Laser TX3 EFI DOHC Tur Man. Hatchback 3dr",1989,"man","Hatch","petrol","Passenger",10,7.6,NA,"I",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1081,"Ford","KE Laser TX3 EFI Turbo Man. Hatchback 3dr",1989,"man","Hatch","petrol","Passenger",9.5,7,NA,"I",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1082,"Ford","KE Laser TX3 EFI Turbo4WD Man. Hatchback 3dr",1989,"man","Hatch","petrol","4WD",10,7.6,NA,"I",1.6,NA,4,"5","5","3.85","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1083,"Ford","NA Fairlane MPEFI Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",13,9,NA,"I",3.9,NA,6,"3","5","2.77","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1084,"Ford","Spectron L and XLT Man. Wagon 3dr",1989,"man","Wagon","petrol","Passenger",11,7.4,NA,"C",2,NA,4,"5","8","4.10","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1085,"Holden","JK Apollo SL & Executive Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",10,7.6,NA,"C",2,NA,4,"4","5","4.18","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1086,"Holden","JK Apollo SL & Executive Auto. Wagon 4dr",1989,"auto","Wagon","petrol","Passenger",10,7.6,NA,"C",2,NA,4,"4","5","4.18","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1087,"Holden","JK Apollo SL & SLX Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",10,7.6,NA,"C",2,NA,4,"5","5","4.18","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1088,"Holden","JK Apollo SL & SLX Man. Wagon 4dr",1989,"man","Wagon","petrol","Passenger",10,7.6,NA,"C",2,NA,4,"5","5","4.18","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1089,"Holden","JK Apollo SLE Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",9.5,6.8,NA,"I",2,NA,4,"4","5","3.94","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1090,"Holden","JK Apollo SLE Auto. Wagon 4dr",1989,"auto","Wagon","petrol","Passenger",9.5,6.8,NA,"I",2,NA,4,"4","5","3.94","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1091,"Holden","LE Nova SL & SLX Auto. Hatchback 4dr",1989,"auto","Hatch","petrol","Passenger",8.5,6.8,NA,"C",1.6,NA,4,"3","5","3.33","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1092,"Holden","LE Nova SL Man. Hatchback 4dr",1989,"man","Hatch","petrol","Passenger",7.8,6.2,NA,"C",1.4,NA,4,"5","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1093,"Holden","LE Nova SLE Auto. Hatchback 4dr",1989,"auto","Hatch","petrol","Passenger",8.5,6.6,NA,"C",1.6,NA,4,"4","5","2.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1094,"Holden","LE Nova SLE Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",8.5,6.6,NA,"C",1.6,NA,4,"4","5","2.96","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1095,"Holden","LE Nova SLX & SLE Man. Hatchback 4dr",1989,"man","Hatch","petrol","Passenger",8.5,6.4,NA,"C",1.6,NA,4,"5","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1096,"Holden","LE Nova SLX & SLE Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",8.5,6.4,NA,"C",1.6,NA,4,"5","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1097,"Holden","LE Nova SLX Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",8.5,6.8,NA,"C",1.6,NA,4,"3","5","3.33","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1098,"Holden","MF Barina Auto. Hatchback 4dr",1989,"auto","Hatch","petrol","Passenger",8,6.4,NA,"C",1.3,NA,4,"4","5","3.68","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1099,"Holden","MF Barina Man. Hatchback 4dr",1989,"man","Hatch","petrol","Passenger",6.8,5,NA,"C",1.3,NA,4,"5","5","3.52","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1100,"Holden","VN Calais Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",13,8,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1101,"Holden","VN Calais Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",15,9.5,NA,"I",5,NA,8,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1102,"Holden","VN Commodore Berlina Man. Wagon 4dr",1989,"man","Wagon","petrol","Passenger",12,8,NA,"I",3.8,NA,6,"5","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1103,"Holden","VN Commodore Exec & Berlina Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",12.5,8,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1104,"Holden","VN Commodore Exec & Berlina Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",15,9.5,NA,"I",5,NA,8,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1105,"Holden","VN Commodore Exec & Berlina Auto. Wagon 4dr",1989,"auto","Wagon","petrol","Passenger",13,8,NA,"I",3.8,NA,6,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1106,"Holden","VN Commodore Exec & Berlina Auto. Wagon 4dr",1989,"auto","Wagon","petrol","Passenger",15,9.5,NA,"I",5,NA,8,"4","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1107,"Holden","VN Commodore Exec & Berlina Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",11.5,7.6,NA,"I",3.8,NA,6,"5","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1108,"Holden","VN Commodore Exec & Berlina Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",14.5,9,NA,"I",5,NA,8,"5","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1109,"Holden","VN Commodore Exec & Berlina Man. Wagon 4dr",1989,"man","Wagon","petrol","Passenger",11.5,7.6,NA,"I",3.8,NA,6,"5","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1110,"Holden","VN Commodore Exec & Berlina Man. Wagon 4dr",1989,"man","Wagon","petrol","Passenger",14.5,9,NA,"I",5,NA,8,"5","5","3.08","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1111,"Honda","Accord LX Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",9.5,6.6,NA,"C",2,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1112,"Honda","Accord Si Auto. Hatchback 2dr",1989,"auto","Hatch","petrol","Passenger",10,7.4,NA,"I",2,NA,4,"4","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1113,"Honda","Accord Si Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",10,7.4,NA,"I",2,NA,4,"4","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1114,"Honda","Accord Si Man. Hatchback 2dr",1989,"man","Hatch","petrol","Passenger",10,7.2,NA,"I",2,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1115,"Honda","Accord Si Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",10,7.2,NA,"I",2,NA,4,"5","5","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1116,"Honda","Civic 4WD Man. Hatchback 4dr",1989,"man","4WD Hatch","petrol","4WD",7.6,6.6,NA,"C",1.5,NA,4,"5","5","4.42","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1117,"Honda","Civic Auto. Hatchback 2dr",1989,"auto","Hatch","petrol","Passenger",8,6.2,NA,"C",1.5,NA,4,"4","5","3.93","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1118,"Honda","Civic Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",8,6.2,NA,"C",1.5,NA,4,"4","5","3.93","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1119,"Honda","Civic CRX Man. Coupe 2dr",1989,"man","Coupe","petrol","Passenger",7.6,6.4,NA,"I",1.6,NA,4,"5","2","3.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1120,"Honda","Civic Man. Hatchback 2dr",1989,"man","Hatch","petrol","Passenger",6.8,5.8,NA,"C",1.5,NA,4,"5","5","4.25","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1121,"Honda","Civic Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",6.8,5.8,NA,"C",1.5,NA,4,"5","5","4.25","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1122,"Honda","Concerto Auto. Hatchback 4dr",1989,"auto","Hatch","petrol","Passenger",8.5,6.8,NA,"I",1.6,NA,4,"4","5","3.93","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1123,"Honda","Concerto Man. Hatchback 4dr",1989,"man","Hatch","petrol","Passenger",7.6,6.6,NA,"I",1.6,NA,4,"5","5","4.25","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1124,"Honda","Integra Auto. Hatchback 2dr",1989,"auto","Hatch","petrol","Passenger",9.5,7.6,NA,"I",1.8,NA,4,"4","5","4.42","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1125,"Honda","Integra Man. Hatchback 2dr",1989,"man","Hatch","petrol","Passenger",8.5,7.4,NA,"I",1.8,NA,4,"5","5","4.40","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1126,"Honda","Legend Auto. Coupe 2dr",1989,"auto","Coupe","petrol","Passenger",12.5,10,NA,"I",2.7,NA,6,"4","5","4.20","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1127,"Honda","Legend Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",12.5,10,NA,"I",2.7,NA,6,"4","5","4.20","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1128,"Honda","Prelude Auto. Coupe 2dr",1989,"auto","Coupe","petrol","Passenger",9,7.2,NA,"I",2,NA,4,"4","4","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1129,"Honda","Prelude Man. Coupe 2dr",1989,"man","Coupe","petrol","Passenger",9.5,7,NA,"I",2,NA,4,"5","4","4.07","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1130,"Hyundai","Excel Auto. Hatchback 5dr",1989,"auto","Hatch","petrol","Passenger",8,6,NA,"C",1.5,NA,4,"3","5","3.16","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1131,"Hyundai","Excel Auto. Notchback 4dr",1989,"auto","Hatch","petrol","Passenger",8,6,NA,"C",1.5,NA,4,"3","5","3.16","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1132,"Hyundai","Excel Man. Hatchback 3dr",1989,"man","Hatch","petrol","Passenger",7.8,5.6,NA,"C",1.5,NA,4,"4","5","3.16","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1133,"Hyundai","Excel Man. Hatchback 5dr",1989,"man","Hatch","petrol","Passenger",7.8,5,NA,"C",1.5,NA,4,"5","5","3.16","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1134,"Hyundai","Excel Man. Hatchback 5dr",1989,"man","Hatch","petrol","Passenger",7.8,5.6,NA,"C",1.5,NA,4,"4","5","3.16","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1135,"Hyundai","Excel Man. Notchback 4dr",1989,"man","Hatch","petrol","Passenger",7.8,5,NA,"C",1.5,NA,4,"5","5","3.16","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1136,"Hyundai","Sonata 2.4 Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",10.5,7.2,NA,"I",2.4,NA,4,"4","5","3.98","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1137,"Hyundai","Sonata 2.4 Man. Sedan 4dr",1989,"man","Sedan","petrol","Passenger",10.5,6.6,NA,"I",2.4,NA,4,"5","5","4.06","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1138,"Hyundai","Sonata 3.0 Auto. Sedan 4dr",1989,"auto","Sedan","petrol","Passenger",11.5,7.8,NA,"I",3,NA,6,"4","5","3.98","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1139,"Jaguar","Sovereign Auto. Saloon 4dr",1989,"auto","Saloon","petrol","Passenger",14,9.5,NA,"I",3.6,NA,6,"4","5","3.58","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1140,"Jaguar","Sovereign V12 Auto. Saloon 4dr",1989,"auto","Saloon","petrol","Passenger",17,11.5,NA,"I",5.3,NA,12,"4","5","2.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1141,"Jaguar","XJ6 Auto. Saloon 4dr",1989,"auto","Saloon","petrol","Passenger",14,9.5,NA,"I",3.6,NA,6,"4","5","3.58","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1142,"Jaguar","XJS Auto. Convertible 2dr",1989,"auto","Convertible","petrol","Passenger",17,11,NA,"I",5.3,NA,12,"4","2","2.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
"gvg_older_fuel_consumption",1143,"Jaguar","XJS Auto. Coupe 2dr",1989,"auto","Coupe","petrol","Passenger",16,10.5,NA,"I",5.3,NA,12,"4","4","2.88","https://www.greenvehicleguide.gov.au/Content/OlderModels/FuelConsumptionGuide1986-2003.csv"
