"year","quarter_num","quarter","state","vehicle_type","broad_vehicle_type","fuel_type","sales"
2023,1,"Q1 2023","VICTORIA","Medium SUV","SUV","HEV",1236
2023,1,"Q1 2023","WESTERN AUSTRALIA","Medium SUV","SUV","HEV",635
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","HEV",88
2023,1,"Q1 2023","NEW SOUTH WALES","Small SUV","SUV","HEV",1135
2023,1,"Q1 2023","NORTHERN TERRITORY","Small SUV","SUV","HEV",35
2023,1,"Q1 2023","QUEENSLAND","Small SUV","SUV","HEV",996
2023,1,"Q1 2023","SOUTH AUSTRALIA","Small SUV","SUV","HEV",375
2023,1,"Q1 2023","TASMANIA","Small SUV","SUV","HEV",70
2023,1,"Q1 2023","VICTORIA","Small SUV","SUV","HEV",982
2023,1,"Q1 2023","WESTERN AUSTRALIA","Small SUV","SUV","HEV",451
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Ute (2WD)","light_commercial","ICE",49
2023,1,"Q1 2023","NEW SOUTH WALES","Ute (2WD)","light_commercial","ICE",2320
2023,1,"Q1 2023","NORTHERN TERRITORY","Ute (2WD)","light_commercial","ICE",112
2023,1,"Q1 2023","QUEENSLAND","Ute (2WD)","light_commercial","ICE",1807
2023,1,"Q1 2023","SOUTH AUSTRALIA","Ute (2WD)","light_commercial","ICE",444
2023,1,"Q1 2023","TASMANIA","Ute (2WD)","light_commercial","ICE",143
2023,1,"Q1 2023","VICTORIA","Ute (2WD)","light_commercial","ICE",1791
2023,1,"Q1 2023","WESTERN AUSTRALIA","Ute (2WD)","light_commercial","ICE",669
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","ICE",419
2023,1,"Q1 2023","NEW SOUTH WALES","Ute (4WD)","light_commercial","ICE",13095
2023,1,"Q1 2023","NORTHERN TERRITORY","Ute (4WD)","light_commercial","ICE",553
2023,1,"Q1 2023","QUEENSLAND","Ute (4WD)","light_commercial","ICE",12981
2023,1,"Q1 2023","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","ICE",3389
2023,1,"Q1 2023","TASMANIA","Ute (4WD)","light_commercial","ICE",907
2023,1,"Q1 2023","VICTORIA","Ute (4WD)","light_commercial","ICE",9578
2023,1,"Q1 2023","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","ICE",5831
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","ICE",58
2023,1,"Q1 2023","NEW SOUTH WALES","Van","light_commercial","ICE",1702
2023,1,"Q1 2023","NORTHERN TERRITORY","Van","light_commercial","ICE",12
2023,1,"Q1 2023","QUEENSLAND","Van","light_commercial","ICE",791
2023,1,"Q1 2023","SOUTH AUSTRALIA","Van","light_commercial","ICE",272
2023,1,"Q1 2023","TASMANIA","Van","light_commercial","ICE",76
2023,1,"Q1 2023","VICTORIA","Van","light_commercial","ICE",1387
2023,1,"Q1 2023","WESTERN AUSTRALIA","Van","light_commercial","ICE",352
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","ICE",20
2023,1,"Q1 2023","NEW SOUTH WALES","Large Car","passenger","ICE",365
2023,1,"Q1 2023","NORTHERN TERRITORY","Large Car","passenger","ICE",9
2023,1,"Q1 2023","QUEENSLAND","Large Car","passenger","ICE",203
2023,1,"Q1 2023","SOUTH AUSTRALIA","Large Car","passenger","ICE",62
2023,1,"Q1 2023","TASMANIA","Large Car","passenger","ICE",10
2023,1,"Q1 2023","VICTORIA","Large Car","passenger","ICE",333
2023,1,"Q1 2023","WESTERN AUSTRALIA","Large Car","passenger","ICE",93
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","ICE",76
2023,1,"Q1 2023","NEW SOUTH WALES","Medium Car","passenger","ICE",1453
2023,1,"Q1 2023","NORTHERN TERRITORY","Medium Car","passenger","ICE",35
2023,1,"Q1 2023","QUEENSLAND","Medium Car","passenger","ICE",646
2023,1,"Q1 2023","SOUTH AUSTRALIA","Medium Car","passenger","ICE",224
2023,1,"Q1 2023","TASMANIA","Medium Car","passenger","ICE",40
2023,1,"Q1 2023","VICTORIA","Medium Car","passenger","ICE",1441
2023,1,"Q1 2023","WESTERN AUSTRALIA","Medium Car","passenger","ICE",290
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","ICE",551
2023,1,"Q1 2023","NEW SOUTH WALES","Small Car","passenger","ICE",8545
2023,1,"Q1 2023","NORTHERN TERRITORY","Small Car","passenger","ICE",189
2023,1,"Q1 2023","QUEENSLAND","Small Car","passenger","ICE",5398
2023,1,"Q1 2023","SOUTH AUSTRALIA","Small Car","passenger","ICE",1740
2023,1,"Q1 2023","TASMANIA","Small Car","passenger","ICE",439
2023,1,"Q1 2023","VICTORIA","Small Car","passenger","ICE",6682
2023,1,"Q1 2023","WESTERN AUSTRALIA","Small Car","passenger","ICE",2448
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Sports Car","passenger","ICE",49
2023,1,"Q1 2023","NEW SOUTH WALES","Sports Car","passenger","ICE",843
2023,1,"Q1 2023","NORTHERN TERRITORY","Sports Car","passenger","ICE",11
2023,1,"Q1 2023","QUEENSLAND","Sports Car","passenger","ICE",465
2023,1,"Q1 2023","SOUTH AUSTRALIA","Sports Car","passenger","ICE",157
2023,1,"Q1 2023","TASMANIA","Sports Car","passenger","ICE",37
2023,1,"Q1 2023","VICTORIA","Sports Car","passenger","ICE",661
2023,1,"Q1 2023","WESTERN AUSTRALIA","Sports Car","passenger","ICE",198
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","ICE",75
2023,1,"Q1 2023","NEW SOUTH WALES","People Mover","people_mover","ICE",1350
2023,1,"Q1 2023","NORTHERN TERRITORY","People Mover","people_mover","ICE",47
2023,1,"Q1 2023","QUEENSLAND","People Mover","people_mover","ICE",688
2023,1,"Q1 2023","SOUTH AUSTRALIA","People Mover","people_mover","ICE",231
2023,1,"Q1 2023","TASMANIA","People Mover","people_mover","ICE",74
2023,1,"Q1 2023","VICTORIA","People Mover","people_mover","ICE",1017
2023,1,"Q1 2023","WESTERN AUSTRALIA","People Mover","people_mover","ICE",374
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","ICE",538
2023,1,"Q1 2023","NEW SOUTH WALES","Large SUV","SUV","ICE",11577
2023,1,"Q1 2023","NORTHERN TERRITORY","Large SUV","SUV","ICE",328
2023,1,"Q1 2023","QUEENSLAND","Large SUV","SUV","ICE",7553
2023,1,"Q1 2023","SOUTH AUSTRALIA","Large SUV","SUV","ICE",2548
2023,1,"Q1 2023","TASMANIA","Large SUV","SUV","ICE",539
2023,1,"Q1 2023","VICTORIA","Large SUV","SUV","ICE",10365
2023,1,"Q1 2023","WESTERN AUSTRALIA","Large SUV","SUV","ICE",4083
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","ICE",654
2023,1,"Q1 2023","NEW SOUTH WALES","Medium SUV","SUV","ICE",14071
2023,1,"Q1 2023","NORTHERN TERRITORY","Medium SUV","SUV","ICE",291
2023,1,"Q1 2023","QUEENSLAND","Medium SUV","SUV","ICE",8958
2023,1,"Q1 2023","SOUTH AUSTRALIA","Medium SUV","SUV","ICE",3037
2023,1,"Q1 2023","TASMANIA","Medium SUV","SUV","ICE",773
2023,1,"Q1 2023","VICTORIA","Medium SUV","SUV","ICE",13113
2023,1,"Q1 2023","WESTERN AUSTRALIA","Medium SUV","SUV","ICE",4256
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","ICE",716
2023,1,"Q1 2023","NEW SOUTH WALES","Small SUV","SUV","ICE",13459
2023,1,"Q1 2023","NORTHERN TERRITORY","Small SUV","SUV","ICE",304
2023,1,"Q1 2023","QUEENSLAND","Small SUV","SUV","ICE",9202
2023,1,"Q1 2023","SOUTH AUSTRALIA","Small SUV","SUV","ICE",2877
2023,1,"Q1 2023","TASMANIA","Small SUV","SUV","ICE",787
2023,1,"Q1 2023","VICTORIA","Small SUV","SUV","ICE",11305
2023,1,"Q1 2023","WESTERN AUSTRALIA","Small SUV","SUV","ICE",4495
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","NEW SOUTH WALES","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","NORTHERN TERRITORY","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","QUEENSLAND","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","TASMANIA","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","VICTORIA","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","PHEV",0
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","PHEV",0
2023,1,"Q1 2023","NEW SOUTH WALES","Van","light_commercial","PHEV",0
2023,1,"Q1 2023","QUEENSLAND","Van","light_commercial","PHEV",0
2023,1,"Q1 2023","SOUTH AUSTRALIA","Van","light_commercial","PHEV",0
2023,1,"Q1 2023","TASMANIA","Van","light_commercial","PHEV",0
2023,1,"Q1 2023","VICTORIA","Van","light_commercial","PHEV",0
2023,1,"Q1 2023","WESTERN AUSTRALIA","Van","light_commercial","PHEV",0
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","PHEV",0
2023,1,"Q1 2023","NEW SOUTH WALES","Large Car","passenger","PHEV",1
2023,1,"Q1 2023","NORTHERN TERRITORY","Large Car","passenger","PHEV",0
2023,1,"Q1 2023","QUEENSLAND","Large Car","passenger","PHEV",2
2023,1,"Q1 2023","SOUTH AUSTRALIA","Large Car","passenger","PHEV",0
2023,1,"Q1 2023","TASMANIA","Large Car","passenger","PHEV",0
2023,1,"Q1 2023","VICTORIA","Large Car","passenger","PHEV",0
2023,1,"Q1 2023","WESTERN AUSTRALIA","Large Car","passenger","PHEV",0
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","PHEV",1
2023,1,"Q1 2023","NEW SOUTH WALES","Medium Car","passenger","PHEV",11
2023,1,"Q1 2023","NORTHERN TERRITORY","Medium Car","passenger","PHEV",0
2023,1,"Q1 2023","QUEENSLAND","Medium Car","passenger","PHEV",3
2023,1,"Q1 2023","SOUTH AUSTRALIA","Medium Car","passenger","PHEV",1
2023,1,"Q1 2023","TASMANIA","Medium Car","passenger","PHEV",0
2023,1,"Q1 2023","VICTORIA","Medium Car","passenger","PHEV",9
2023,1,"Q1 2023","WESTERN AUSTRALIA","Medium Car","passenger","PHEV",5
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","PHEV",1
2023,1,"Q1 2023","NEW SOUTH WALES","Small Car","passenger","PHEV",11
2023,1,"Q1 2023","QUEENSLAND","Small Car","passenger","PHEV",3
2023,1,"Q1 2023","SOUTH AUSTRALIA","Small Car","passenger","PHEV",0
2023,1,"Q1 2023","TASMANIA","Small Car","passenger","PHEV",0
2023,1,"Q1 2023","VICTORIA","Small Car","passenger","PHEV",3
2023,1,"Q1 2023","WESTERN AUSTRALIA","Small Car","passenger","PHEV",3
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Sports Car","passenger","PHEV",0
2023,1,"Q1 2023","NEW SOUTH WALES","Sports Car","passenger","PHEV",7
2023,1,"Q1 2023","QUEENSLAND","Sports Car","passenger","PHEV",3
2023,1,"Q1 2023","SOUTH AUSTRALIA","Sports Car","passenger","PHEV",5
2023,1,"Q1 2023","TASMANIA","Sports Car","passenger","PHEV",0
2023,1,"Q1 2023","VICTORIA","Sports Car","passenger","PHEV",5
2023,1,"Q1 2023","WESTERN AUSTRALIA","Sports Car","passenger","PHEV",2
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","PHEV",10
2023,1,"Q1 2023","NEW SOUTH WALES","Large SUV","SUV","PHEV",99
2023,1,"Q1 2023","NORTHERN TERRITORY","Large SUV","SUV","PHEV",0
2023,1,"Q1 2023","QUEENSLAND","Large SUV","SUV","PHEV",32
2023,1,"Q1 2023","SOUTH AUSTRALIA","Large SUV","SUV","PHEV",6
2023,1,"Q1 2023","TASMANIA","Large SUV","SUV","PHEV",2
2023,1,"Q1 2023","VICTORIA","Large SUV","SUV","PHEV",51
2023,1,"Q1 2023","WESTERN AUSTRALIA","Large SUV","SUV","PHEV",19
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","PHEV",26
2023,1,"Q1 2023","NEW SOUTH WALES","Medium SUV","SUV","PHEV",286
2023,1,"Q1 2023","NORTHERN TERRITORY","Medium SUV","SUV","PHEV",2
2023,1,"Q1 2023","QUEENSLAND","Medium SUV","SUV","PHEV",152
2023,1,"Q1 2023","SOUTH AUSTRALIA","Medium SUV","SUV","PHEV",52
2023,1,"Q1 2023","TASMANIA","Medium SUV","SUV","PHEV",24
2023,1,"Q1 2023","VICTORIA","Medium SUV","SUV","PHEV",236
2023,1,"Q1 2023","WESTERN AUSTRALIA","Medium SUV","SUV","PHEV",85
2023,1,"Q1 2023","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","PHEV",14
2023,1,"Q1 2023","NEW SOUTH WALES","Small SUV","SUV","PHEV",98
2023,1,"Q1 2023","NORTHERN TERRITORY","Small SUV","SUV","PHEV",0
2023,1,"Q1 2023","QUEENSLAND","Small SUV","SUV","PHEV",76
2023,1,"Q1 2023","SOUTH AUSTRALIA","Small SUV","SUV","PHEV",19
2023,1,"Q1 2023","TASMANIA","Small SUV","SUV","PHEV",3
2023,1,"Q1 2023","VICTORIA","Small SUV","SUV","PHEV",69
2023,1,"Q1 2023","WESTERN AUSTRALIA","Small SUV","SUV","PHEV",24
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Ute (2WD)","light_commercial","BEV",2
2023,2,"Q2 2023","NEW SOUTH WALES","Ute (2WD)","light_commercial","BEV",11
2023,2,"Q2 2023","QUEENSLAND","Ute (2WD)","light_commercial","BEV",2
2023,2,"Q2 2023","SOUTH AUSTRALIA","Ute (2WD)","light_commercial","BEV",4
2023,2,"Q2 2023","VICTORIA","Ute (2WD)","light_commercial","BEV",5
2023,2,"Q2 2023","WESTERN AUSTRALIA","Ute (2WD)","light_commercial","BEV",4
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","NEW SOUTH WALES","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","NORTHERN TERRITORY","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","QUEENSLAND","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","TASMANIA","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","VICTORIA","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","BEV",0
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Van","light_commercial","BEV",0
2023,2,"Q2 2023","NEW SOUTH WALES","Van","light_commercial","BEV",14
2023,2,"Q2 2023","NORTHERN TERRITORY","Van","light_commercial","BEV",0
2023,2,"Q2 2023","QUEENSLAND","Van","light_commercial","BEV",6
2023,2,"Q2 2023","SOUTH AUSTRALIA","Van","light_commercial","BEV",0
2023,2,"Q2 2023","TASMANIA","Van","light_commercial","BEV",0
2023,2,"Q2 2023","VICTORIA","Van","light_commercial","BEV",5
2023,2,"Q2 2023","WESTERN AUSTRALIA","Van","light_commercial","BEV",0
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","BEV",11
2023,2,"Q2 2023","NEW SOUTH WALES","Large Car","passenger","BEV",143
2023,2,"Q2 2023","NORTHERN TERRITORY","Large Car","passenger","BEV",0
2023,2,"Q2 2023","QUEENSLAND","Large Car","passenger","BEV",81
2023,2,"Q2 2023","SOUTH AUSTRALIA","Large Car","passenger","BEV",20
2023,2,"Q2 2023","TASMANIA","Large Car","passenger","BEV",7
2023,2,"Q2 2023","VICTORIA","Large Car","passenger","BEV",137
2023,2,"Q2 2023","WESTERN AUSTRALIA","Large Car","passenger","BEV",28
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","BEV",244
2023,2,"Q2 2023","NEW SOUTH WALES","Medium Car","passenger","BEV",1525
2023,2,"Q2 2023","NORTHERN TERRITORY","Medium Car","passenger","BEV",21
2023,2,"Q2 2023","QUEENSLAND","Medium Car","passenger","BEV",536
2023,2,"Q2 2023","SOUTH AUSTRALIA","Medium Car","passenger","BEV",323
2023,2,"Q2 2023","TASMANIA","Medium Car","passenger","BEV",70
2023,2,"Q2 2023","VICTORIA","Medium Car","passenger","BEV",2147
2023,2,"Q2 2023","WESTERN AUSTRALIA","Medium Car","passenger","BEV",386
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","BEV",41
2023,2,"Q2 2023","NEW SOUTH WALES","Small Car","passenger","BEV",136
2023,2,"Q2 2023","NORTHERN TERRITORY","Small Car","passenger","BEV",3
2023,2,"Q2 2023","QUEENSLAND","Small Car","passenger","BEV",86
2023,2,"Q2 2023","SOUTH AUSTRALIA","Small Car","passenger","BEV",20
2023,2,"Q2 2023","TASMANIA","Small Car","passenger","BEV",5
2023,2,"Q2 2023","VICTORIA","Small Car","passenger","BEV",133
2023,2,"Q2 2023","WESTERN AUSTRALIA","Small Car","passenger","BEV",49
2023,2,"Q2 2023","NEW SOUTH WALES","Sports Car","passenger","BEV",0
2023,2,"Q2 2023","NORTHERN TERRITORY","Sports Car","passenger","BEV",0
2023,2,"Q2 2023","QUEENSLAND","Sports Car","passenger","BEV",0
2023,2,"Q2 2023","SOUTH AUSTRALIA","Sports Car","passenger","BEV",0
2023,2,"Q2 2023","TASMANIA","Sports Car","passenger","BEV",0
2023,2,"Q2 2023","VICTORIA","Sports Car","passenger","BEV",0
2023,2,"Q2 2023","WESTERN AUSTRALIA","Sports Car","passenger","BEV",0
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","BEV",0
2023,2,"Q2 2023","NEW SOUTH WALES","People Mover","people_mover","BEV",7
2023,2,"Q2 2023","NORTHERN TERRITORY","People Mover","people_mover","BEV",0
2023,2,"Q2 2023","QUEENSLAND","People Mover","people_mover","BEV",3
2023,2,"Q2 2023","SOUTH AUSTRALIA","People Mover","people_mover","BEV",0
2023,2,"Q2 2023","TASMANIA","People Mover","people_mover","BEV",0
2023,2,"Q2 2023","VICTORIA","People Mover","people_mover","BEV",0
2023,2,"Q2 2023","WESTERN AUSTRALIA","People Mover","people_mover","BEV",2
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","BEV",20
2023,2,"Q2 2023","NEW SOUTH WALES","Large SUV","SUV","BEV",223
2023,2,"Q2 2023","NORTHERN TERRITORY","Large SUV","SUV","BEV",4
2023,2,"Q2 2023","QUEENSLAND","Large SUV","SUV","BEV",143
2023,2,"Q2 2023","SOUTH AUSTRALIA","Large SUV","SUV","BEV",45
2023,2,"Q2 2023","TASMANIA","Large SUV","SUV","BEV",8
2023,2,"Q2 2023","VICTORIA","Large SUV","SUV","BEV",175
2023,2,"Q2 2023","WESTERN AUSTRALIA","Large SUV","SUV","BEV",61
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","BEV",515
2023,2,"Q2 2023","NEW SOUTH WALES","Medium SUV","SUV","BEV",4792
2023,2,"Q2 2023","NORTHERN TERRITORY","Medium SUV","SUV","BEV",24
2023,2,"Q2 2023","QUEENSLAND","Medium SUV","SUV","BEV",3336
2023,2,"Q2 2023","SOUTH AUSTRALIA","Medium SUV","SUV","BEV",700
2023,2,"Q2 2023","TASMANIA","Medium SUV","SUV","BEV",251
2023,2,"Q2 2023","VICTORIA","Medium SUV","SUV","BEV",4442
2023,2,"Q2 2023","WESTERN AUSTRALIA","Medium SUV","SUV","BEV",1595
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","BEV",143
2023,2,"Q2 2023","NEW SOUTH WALES","Small SUV","SUV","BEV",894
2023,2,"Q2 2023","NORTHERN TERRITORY","Small SUV","SUV","BEV",11
2023,2,"Q2 2023","QUEENSLAND","Small SUV","SUV","BEV",594
2023,2,"Q2 2023","SOUTH AUSTRALIA","Small SUV","SUV","BEV",204
2023,2,"Q2 2023","TASMANIA","Small SUV","SUV","BEV",120
2023,2,"Q2 2023","VICTORIA","Small SUV","SUV","BEV",831
2023,2,"Q2 2023","WESTERN AUSTRALIA","Small SUV","SUV","BEV",348
2023,2,"Q2 2023","NEW SOUTH WALES","Large Car","passenger","FCEV",0
2023,2,"Q2 2023","VICTORIA","Large Car","passenger","FCEV",0
2023,2,"Q2 2023","NEW SOUTH WALES","Medium SUV","SUV","FCEV",0
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","NEW SOUTH WALES","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","NORTHERN TERRITORY","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","QUEENSLAND","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","SOUTH AUSTRALIA","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","TASMANIA","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","VICTORIA","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","WESTERN AUSTRALIA","Ute (4WD)","light_commercial","HEV",0
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Large Car","passenger","HEV",0
2023,2,"Q2 2023","NEW SOUTH WALES","Large Car","passenger","HEV",2
2023,2,"Q2 2023","NORTHERN TERRITORY","Large Car","passenger","HEV",0
2023,2,"Q2 2023","QUEENSLAND","Large Car","passenger","HEV",2
2023,2,"Q2 2023","SOUTH AUSTRALIA","Large Car","passenger","HEV",1
2023,2,"Q2 2023","VICTORIA","Large Car","passenger","HEV",1
2023,2,"Q2 2023","WESTERN AUSTRALIA","Large Car","passenger","HEV",1
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Medium Car","passenger","HEV",26
2023,2,"Q2 2023","NEW SOUTH WALES","Medium Car","passenger","HEV",801
2023,2,"Q2 2023","NORTHERN TERRITORY","Medium Car","passenger","HEV",25
2023,2,"Q2 2023","QUEENSLAND","Medium Car","passenger","HEV",479
2023,2,"Q2 2023","SOUTH AUSTRALIA","Medium Car","passenger","HEV",210
2023,2,"Q2 2023","TASMANIA","Medium Car","passenger","HEV",14
2023,2,"Q2 2023","VICTORIA","Medium Car","passenger","HEV",761
2023,2,"Q2 2023","WESTERN AUSTRALIA","Medium Car","passenger","HEV",309
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Small Car","passenger","HEV",55
2023,2,"Q2 2023","NEW SOUTH WALES","Small Car","passenger","HEV",1075
2023,2,"Q2 2023","NORTHERN TERRITORY","Small Car","passenger","HEV",56
2023,2,"Q2 2023","QUEENSLAND","Small Car","passenger","HEV",817
2023,2,"Q2 2023","SOUTH AUSTRALIA","Small Car","passenger","HEV",249
2023,2,"Q2 2023","TASMANIA","Small Car","passenger","HEV",39
2023,2,"Q2 2023","VICTORIA","Small Car","passenger","HEV",544
2023,2,"Q2 2023","WESTERN AUSTRALIA","Small Car","passenger","HEV",479
2023,2,"Q2 2023","NEW SOUTH WALES","Sports Car","passenger","HEV",1
2023,2,"Q2 2023","QUEENSLAND","Sports Car","passenger","HEV",0
2023,2,"Q2 2023","SOUTH AUSTRALIA","Sports Car","passenger","HEV",0
2023,2,"Q2 2023","VICTORIA","Sports Car","passenger","HEV",1
2023,2,"Q2 2023","WESTERN AUSTRALIA","Sports Car","passenger","HEV",0
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","NEW SOUTH WALES","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","NORTHERN TERRITORY","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","QUEENSLAND","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","SOUTH AUSTRALIA","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","TASMANIA","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","VICTORIA","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","WESTERN AUSTRALIA","People Mover","people_mover","HEV",0
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Large SUV","SUV","HEV",56
2023,2,"Q2 2023","NEW SOUTH WALES","Large SUV","SUV","HEV",1183
2023,2,"Q2 2023","NORTHERN TERRITORY","Large SUV","SUV","HEV",25
2023,2,"Q2 2023","QUEENSLAND","Large SUV","SUV","HEV",377
2023,2,"Q2 2023","SOUTH AUSTRALIA","Large SUV","SUV","HEV",188
2023,2,"Q2 2023","TASMANIA","Large SUV","SUV","HEV",49
2023,2,"Q2 2023","VICTORIA","Large SUV","SUV","HEV",1047
2023,2,"Q2 2023","WESTERN AUSTRALIA","Large SUV","SUV","HEV",236
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Medium SUV","SUV","HEV",157
2023,2,"Q2 2023","NEW SOUTH WALES","Medium SUV","SUV","HEV",2828
2023,2,"Q2 2023","NORTHERN TERRITORY","Medium SUV","SUV","HEV",110
2023,2,"Q2 2023","QUEENSLAND","Medium SUV","SUV","HEV",1792
2023,2,"Q2 2023","SOUTH AUSTRALIA","Medium SUV","SUV","HEV",638
2023,2,"Q2 2023","TASMANIA","Medium SUV","SUV","HEV",132
2023,2,"Q2 2023","VICTORIA","Medium SUV","SUV","HEV",2394
2023,2,"Q2 2023","WESTERN AUSTRALIA","Medium SUV","SUV","HEV",958
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Small SUV","SUV","HEV",97
2023,2,"Q2 2023","NEW SOUTH WALES","Small SUV","SUV","HEV",1170
2023,2,"Q2 2023","NORTHERN TERRITORY","Small SUV","SUV","HEV",32
2023,2,"Q2 2023","QUEENSLAND","Small SUV","SUV","HEV",1048
2023,2,"Q2 2023","SOUTH AUSTRALIA","Small SUV","SUV","HEV",210
2023,2,"Q2 2023","TASMANIA","Small SUV","SUV","HEV",54
2023,2,"Q2 2023","VICTORIA","Small SUV","SUV","HEV",1035
2023,2,"Q2 2023","WESTERN AUSTRALIA","Small SUV","SUV","HEV",448
2023,2,"Q2 2023","AUSTRALIAN CAPITAL TERRITORY","Ute (2WD)","light_commercial","ICE",72
2023,2,"Q2 2023","NEW SOUTH WALES","Ute (2WD)","light_commercial","ICE",2342
2023,2,"Q2 2023","NORTHERN TERRITORY","Ute (2WD)","light_commercial","ICE",142
2023,2,"Q2 2023","QUEENSLAND","Ute (2WD)","light_commercial","ICE",2084
2023,2,"Q2 2023","SOUTH AUSTRALIA","Ute (2WD)","light_commercial","ICE",560
2023,2,"Q2 2023","TASMANIA","Ute (2WD)","light_commercial","ICE",103
2023,2,"Q2 2023","VICTORIA","Ute (2WD)","light_commercial","ICE",1911
