"manufacturer_id","vehicle_class_id","fuel_type_id","source_id","query_year","vehicle_display_id","model","body","engine","transmission","drivetrain","tailpipe_co2_comb_g_km","tailpipe_co2_urban_g_km","tailpipe_co2_extra_g_km","annual_fuel_cost_aud","fuel_consumption_comb_l_100km","fuel_consumption_urban_l_100km","fuel_consumption_extra_l_100km","energy_consumption_wh_km","electric_range_km","air_pollution_standard","annual_tailpipe_co2_tonnes","fuel_lifecycle_co2_g_km","noise_data","test_cycle","source_url","raw_html_path","fuel_type_label","powertrain_group","vehicle_class_label","manufacturer_label"
NA,3,15,"gvg_current_search",2025,"36997","BYD Atto 2 Premium","4 door 5 seat Wagon","Pure Electric","1 spd Auto","2WD",NA,NA,NA,857,NA,NA,NA,170,345,"Pure EV",0,117,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class3_allmake.html","Pure Electric","BEV","Medium Car",NA
NA,2,15,"gvg_current_search",2025,"32516","BYD EK SEAL Dynamic","4 door 5 seat Sedan","Pure Electric","1 spd Auto","2WD",NA,NA,NA,696,NA,NA,NA,138,510,"Pure EV",0,95,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
NA,2,15,"gvg_current_search",2025,"32518","BYD EK SEAL PERFORMANCE","4 door 5 seat Sedan","Pure Electric","1 spd Auto","4WD",NA,NA,NA,827,NA,NA,NA,164,580,"Pure EV",0,113,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
NA,2,15,"gvg_current_search",2025,"32517","BYD EK SEAL PREMIUM","4 door 5 seat Sedan","Pure Electric","1 spd Auto","2WD",NA,NA,NA,736,NA,NA,NA,146,650,"Pure EV",0,101,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
NA,2,15,"gvg_current_search",2025,"32514","BYD EM2E DOLPHIN Dynamic","3 door 5 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,635,NA,NA,NA,126,410,"Pure EV",0,87,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
NA,2,15,"gvg_current_search",2025,"37766","BYD EM2E DOLPHIN Premium","4 door 5 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,716,NA,NA,NA,142,490,"Pure EV",0,98,"N/A","NEDC","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
NA,2,15,"gvg_current_search",2025,"37102","BYD EQE Atto 1 Essential","4 door 4 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,781,NA,NA,NA,155,220,"Pure EV",0,107,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
NA,2,15,"gvg_current_search",2025,"37103","BYD EQE Atto 1 Premium","4 door 4 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,806,NA,NA,NA,160,310,"Pure EV",0,110,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
111,4,15,"gvg_current_search",2025,"36848","BYD SC2E ATTO 3 EXTENDED","4 door 5 seat Wagon","Pure Electric","1 spd N/A","",NA,NA,NA,751,NA,NA,NA,149,480,"Pure EV",0,103,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make111.html","Pure Electric","BEV","Large Car","BYD"
111,4,15,"gvg_current_search",2025,"36847","BYD SC2E ATTO 3 STANDARD","4 door 5 seat Wagon","Pure Electric","1 spd N/A","",NA,NA,NA,746,NA,NA,NA,148,410,"Pure EV",0,102,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make111.html","Pure Electric","BEV","Large Car","BYD"
111,4,15,"gvg_current_search",2025,"34398","BYD SEALION 7 Performance","4 door 5 seat Wagon","Pure Electric","1 spd Auto","4WD",NA,NA,NA,902,NA,NA,NA,179,542,"Pure EV",0,124,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make111.html","Pure Electric","BEV","Large Car","BYD"
111,4,15,"gvg_current_search",2025,"34397","BYD SEALION 7 Premium","4 door 5 seat Wagon","Pure Electric","1 spd Auto","2WD",NA,NA,NA,857,NA,NA,NA,170,567,"Pure EV",0,117,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make111.html","Pure Electric","BEV","Large Car","BYD"
94,4,15,"gvg_current_search",2025,"36958","Chery E5 MY2025.5 E5 155kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,665,NA,NA,NA,132,505,"Pure EV",0,91,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make94.html","Pure Electric","BEV","Large Car","Chery"
94,4,15,"gvg_current_search",2025,"34169","Chery Omoda E5","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,655,NA,NA,NA,130,460,"Pure EV",0,90,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make94.html","Pure Electric","BEV","Large Car","Chery"
112,4,15,"gvg_current_search",2025,"32361","Cupra MY23 Born 77kWh 4 seat (19","4 door 4 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,857,NA,NA,NA,170,511,"Pure EV",0,117,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"32362","Cupra MY23 Born 77kWh 4 seat (20","4 door 4 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,917,NA,NA,NA,182,475,"Pure EV",0,126,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"32404","Cupra MY23 Born Born 77kWh 5 seat","4 door 5 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,857,NA,NA,NA,170,511,"Pure EV",0,117,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"34368","Cupra MY24 Tavascan Endurance 210kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,822,NA,NA,NA,163,534,"Pure EV",0,112,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"34369","Cupra MY24 Tavascan Endurance with Interior Package 210kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,822,NA,NA,NA,163,534,"Pure EV",0,112,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"36916","Cupra MY24 Tavascan VZ 250kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,872,NA,NA,NA,173,499,"Pure EV",0,119,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"36917","Cupra MY24 Tavascan VZ with Extreme Package 250kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,937,NA,NA,NA,186,463,"Pure EV",0,128,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"36951","Cupra MY25 Tavascan Endurance 210kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,822,NA,NA,NA,163,534,"Pure EV",0,112,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"36952","Cupra MY25 Tavascan Endurance with Interior Package 210kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,822,NA,NA,NA,163,534,"Pure EV",0,112,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"36953","Cupra MY25 Tavascan VZ 250kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,872,NA,NA,NA,173,499,"Pure EV",0,119,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"36954","Cupra MY25 Tavascan VZ with Extreme Package 250kW","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,937,NA,NA,NA,186,463,"Pure EV",0,128,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"37280","Cupra MY25.5 Tavascan Endurance 210kW","4 door 5 seat Wagon","Pure Electric","1 spd Auto","2WD",NA,NA,NA,837,NA,NA,NA,166,531,"Pure EV",0,115,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"37281","Cupra MY25.5 Tavascan Endurance with Interior Package 210kW","4 door 5 seat Wagon","Pure Electric","1 spd Auto","2WD",NA,NA,NA,837,NA,NA,NA,166,531,"Pure EV",0,115,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"37282","Cupra MY25.5 Tavascan VZ 250kW","4 door 5 seat Wagon","Pure Electric","1 spd Auto","4WD",NA,NA,NA,877,NA,NA,NA,174,505,"Pure EV",0,120,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
112,4,15,"gvg_current_search",2025,"37283","Cupra MY25.5 Tavascan VZ with Extreme Package 250kW","4 door 5 seat Wagon","Pure Electric","1 spd Auto","4WD",NA,NA,NA,932,NA,NA,NA,185,477,"Pure EV",0,128,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make112.html","Pure Electric","BEV","Large Car","Cupra"
NA,3,15,"gvg_current_search",2025,"36838","Deepal MY25 E07 E07 AWD","4 door 5 seat Wagon","Pure Electric","0 spd N/A","",NA,NA,NA,837,NA,NA,NA,166,590,"Pure EV",0,115,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class3_allmake.html","Pure Electric","BEV","Medium Car",NA
NA,3,15,"gvg_current_search",2025,"36837","Deepal MY25 E07 E07 RWD","4 door 5 seat Wagon","Pure Electric","0 spd N/A","",NA,NA,NA,771,NA,NA,NA,153,640,"Pure EV",0,106,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class3_allmake.html","Pure Electric","BEV","Medium Car",NA
NA,3,15,"gvg_current_search",2025,"34197","Deepal S07","4 door 5 seat Wagon","Pure Electric","0 spd N/A","",NA,NA,NA,937,NA,NA,NA,186,475,"Pure EV",0,128,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class3_allmake.html","Pure Electric","BEV","Medium Car",NA
123,4,15,"gvg_current_search",2025,"37564","Denza D9 EV AWD","4 door 7 seat Wagon","Pure Electric","1 spd Auto","4WD",NA,NA,NA,1290,NA,NA,NA,256,480,"Pure EV",0,177,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make123.html","Pure Electric","BEV","Large Car","Denza"
123,4,15,"gvg_current_search",2025,"37563","Denza D9 EV FWD","4 door 7 seat Wagon","Pure Electric","1 spd Auto","2WD",NA,NA,NA,1129,NA,NA,NA,224,520,"Pure EV",0,155,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make123.html","Pure Electric","BEV","Large Car","Denza"
NA,2,15,"gvg_current_search",2025,"32519","Fiat 500e Abarth 500e 113.7 kW 42 kWh FWD ELECTRIC","2 door 4 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,912,NA,NA,NA,181,253,"Pure EV",0,125,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
NA,2,15,"gvg_current_search",2025,"32374","Fiat 500e FWD 87 kW 42 kWh","2 door 4 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,726,NA,NA,NA,144,311,"Pure EV",0,99,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class2_allmake.html","Pure Electric","BEV","Small Car",NA
2,4,15,"gvg_current_search",2025,"33674","Ford Mach-E GT 4P AWD","4 door 5 seat SUV","Pure Electric","1 spd CVT","4WD",NA,NA,NA,1068,NA,NA,NA,212,490,"Pure EV",0,146,"71 dBA <br/>@ 1200 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
2,4,15,"gvg_current_search",2025,"36903","Ford Mach-E GT 4P94 AWD","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,1058,NA,NA,NA,210,515,"Pure EV",0,145,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
2,4,15,"gvg_current_search",2025,"33673","Ford Mach-E Premium 4P AWD","4 door 5 seat SUV","Pure Electric","1 spd CVT","4WD",NA,NA,NA,948,NA,NA,NA,188,550,"Pure EV",0,130,"66 dBA <br/>@ 1200 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
2,4,15,"gvg_current_search",2025,"33672","Ford Mach-E Premium 4P RWD","4 door 5 seat SUV","Pure Electric","1 spd CVT","2WD",NA,NA,NA,872,NA,NA,NA,173,600,"Pure EV",0,119,"67 dBA <br/>@ 1200 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
2,4,15,"gvg_current_search",2025,"36901","Ford Mach-E Premium 4P90 RWD","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,892,NA,NA,NA,177,600,"Pure EV",0,122,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
2,4,15,"gvg_current_search",2025,"33678","Ford Mach-E Premium LFP AWD","4 door 5 seat SUV","Pure Electric","1 spd CVT","4WD",NA,NA,NA,988,NA,NA,NA,196,428,"Pure EV",0,135,"67 dBA <br/>@ 1200 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
2,4,15,"gvg_current_search",2025,"36902","Ford Mach-E Select LFP RWD","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,937,NA,NA,NA,186,470,"Pure EV",0,128,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
2,4,15,"gvg_current_search",2025,"32613","Ford Mach-E Select LFP RWD","4 door 5 seat Coupe","Pure Electric","1 spd CVT","2WD",NA,NA,NA,897,NA,NA,NA,178,470,"Pure EV",0,123,"67 dBA <br/>@ 1200 rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make2.html","Pure Electric","BEV","Large Car","Ford"
96,4,15,"gvg_current_search",2025,"34372","Geely EX5 Complete","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,796,NA,NA,NA,158,430,"Pure EV",0,109,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make96.html","Pure Electric","BEV","Large Car","Geely"
96,4,15,"gvg_current_search",2025,"34373","Geely EX5 Inspire","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,837,NA,NA,NA,166,410,"Pure EV",0,115,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make96.html","Pure Electric","BEV","Large Car","Geely"
105,4,15,"gvg_current_search",2025,"32091","Genesis G80 Electrified","4 door 5 seat Sedan","Pure Electric","1 spd Auto","4WD",NA,NA,NA,963,NA,NA,NA,191,520,"Pure EV",0,132,"68 dBA <br/>@  rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make105.html","Pure Electric","BEV","Large Car","Genesis"
105,4,15,"gvg_current_search",2025,"32090","Genesis GV60 AWD","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,948,NA,NA,NA,188,470,"Pure EV",0,130,"66 dBA <br/>@  rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make105.html","Pure Electric","BEV","Large Car","Genesis"
105,4,15,"gvg_current_search",2025,"32092","Genesis GV60 Performance AWD","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,963,NA,NA,NA,191,466,"Pure EV",0,132,"66 dBA <br/>@  rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make105.html","Pure Electric","BEV","Large Car","Genesis"
105,4,15,"gvg_current_search",2025,"32093","Genesis GV70 Electrified","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,1003,NA,NA,NA,199,445,"Pure EV",0,137,"69 dBA <br/>@  rpm","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make105.html","Pure Electric","BEV","Large Car","Genesis"
NA,3,15,"gvg_current_search",2025,"32480","GWM Ora Extended Range","4 door 5 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,832,NA,NA,NA,165,420,"Pure EV",0,114,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class3_allmake.html","Pure Electric","BEV","Medium Car",NA
NA,3,15,"gvg_current_search",2025,"32482","GWM Ora Extended Range GT","4 door 5 seat Hatch","Pure Electric","1 spd N/A","",NA,NA,NA,847,NA,NA,NA,168,400,"Pure EV",0,116,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class3_allmake.html","Pure Electric","BEV","Medium Car",NA
NA,3,15,"gvg_current_search",2025,"32481","GWM Ora Standard Range","4 door 5 seat Hatch","Pure Electric","1 spd Auto","2WD",NA,NA,NA,842,NA,NA,NA,167,310,"Pure EV",0,115,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class3_allmake.html","Pure Electric","BEV","Medium Car",NA
39,4,15,"gvg_current_search",2025,"34082","Hyundai 2025 IONIQ5 LR 19inch","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,806,NA,NA,NA,160,570,"Pure EV",0,110,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make39.html","Pure Electric","BEV","Large Car","Hyundai"
39,4,15,"gvg_current_search",2025,"34083","Hyundai 2025 IONIQ5 LR 19inch","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,847,NA,NA,NA,168,546,"Pure EV",0,116,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make39.html","Pure Electric","BEV","Large Car","Hyundai"
39,4,15,"gvg_current_search",2025,"34087","Hyundai 2025 IONIQ5 LR 20inch","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,917,NA,NA,NA,182,500,"Pure EV",0,126,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make39.html","Pure Electric","BEV","Large Car","Hyundai"
39,4,15,"gvg_current_search",2025,"34084","Hyundai 2025 IONIQ5 LR 20inch","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,857,NA,NA,NA,170,530,"Pure EV",0,117,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make39.html","Pure Electric","BEV","Large Car","Hyundai"
39,4,15,"gvg_current_search",2025,"34085","Hyundai 2025 IONIQ5 N Line","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,867,NA,NA,NA,172,515,"Pure EV",0,119,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make39.html","Pure Electric","BEV","Large Car","Hyundai"
39,4,15,"gvg_current_search",2025,"34086","Hyundai 2025 IONIQ5 N Line","4 door 5 seat SUV","Pure Electric","1 spd Auto","4WD",NA,NA,NA,912,NA,NA,NA,181,495,"Pure EV",0,125,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make39.html","Pure Electric","BEV","Large Car","Hyundai"
39,4,15,"gvg_current_search",2025,"34081","Hyundai 2025 IONIQ5 STD 19inch","4 door 5 seat SUV","Pure Electric","1 spd Auto","2WD",NA,NA,NA,786,NA,NA,NA,156,440,"Pure EV",0,108,"N/A","N/A","https://www.greenvehicleguide.gov.au/Vehicle/Search","data/raw/gvg_search/gvg_year2025_fuel15_class4_make39.html","Pure Electric","BEV","Large Car","Hyundai"
