VEHICLE_ID,MANUFACTURER,MODEL,YEAR,TRANSMISSION,BODY_STYLE,FUEL,TYPE_OF_CAR,CITY_CYCLE,HIGHWAY_CYCLE,FUEL_SYSTEM,ENGINE_DISPLACEMENT,ENGINE_DISPLACEMENT_COMMENT,NO_CYLINDERS,NO_GEAR_RATIOS,SEATING_CAPACITY,AXLE_RATIO,ADR8101_CYCLE
3027,Mazda,323 Astina Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,11,8.5,I,2,,6,5,5,4.39,
3028,Mazda,323 Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,10,6.8,I,1.6,,4,4,5,4.06,
3029,Mazda,323 Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,10.5,7.2,I,1.8,,4,4,5,3.83,
3030,Mazda,323 Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,8.5,6.2,I,1.6,,4,5,5,4.39,
3031,Mazda,323 Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,9,6.4,I,1.8,,4,5,5,4.11,
3032,Mazda,626 Auto. Hatchback 5dr,1994,auto,Hatch,petrol,Passenger,10,7.4,I,2,,4,4,5,3.84,
3033,Mazda,626 Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,10,7.4,I,2,,4,4,5,3.84,
3034,Mazda,626 Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,11,7.6,I,2.2,,4,4,5/7,3.70,
3035,Mazda,626 Man. Hatchback 5dr,1994,man,Hatch,petrol,Passenger,9.5,6.6,I,2,,4,5,5,4.10,
3036,Mazda,626 Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,9.5,6.6,I,2,,4,5,5,4.10,
3037,Mazda,626 Man. Wagon 4dr,1994,man,Wagon,petrol,Passenger,10,7,I,2.2,,4,5,5/7,4.11,
3038,Mazda,626 V6 Auto. Hatchback 5dr,1994,auto,Hatch,petrol,Passenger,11,8.5,I,2.5,,6,4,5,4.15,
3039,Mazda,626 V6 Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11,8.5,I,2.5,,6,4,5,4.15,
3040,Mazda,626 V6 Man. Hatchback 5dr,1994,man,Hatch,petrol,Passenger,10.5,8,I,2.5,,6,5,5,4.10,
3041,Mazda,626 V6 Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,10.5,8,I,2.5,,6,5,5,4.10,
3042,Mazda,929 Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,13,9.5,I,3,,6,4,5,4.30,
3043,Mazda,B2600 2WD Man. 2WD 2dr,1994,man,utility,petrol,Light Comm,12.5,,I,2.6,,4,5,2-5,3.72,
3044,Mazda,B2600 2WD Man. 2WD 4dr,1994,man,utility,petrol,Light Comm,12.5,,I,2.6,,4,5,2-5,3.72,
3045,Mazda,MPV Auto. Sedan 4dr,1994,auto,van Sedan,petrol,Passenger,14,9.5,I,3,,6,4,7,3.91,
3046,Mazda,MX-5 Auto. Convertible 2dr,1994,auto,Convertible,petrol,Passenger,10,7.2,I,1.8,,4,4,2,4.10,
3047,Mazda,MX-5 Man. Convertible 2dr,1994,man,Convertible,petrol,Passenger,9.5,6.6,I,1.8,,4,5,2,4.10,
3048,Mazda,MX-6 Auto. Coupe 2dr,1994,auto,Coupe,petrol,Passenger,11,8.5,I,2.5,,6,4,4,4.15,
3049,Mazda,MX6 Man. Coupe 2dr,1994,man,Coupe,petrol,Passenger,10.5,8,I,2.5,,6,5,4,4.10,
3050,Mercedes Benz,C180 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,10,7.6,I,1.8,,4,4,5,3.23,
3051,Mercedes Benz,C180 Man. Saloon 4dr,1994,man,Sedan,petrol,Passenger,10,7.2,I,1.8,,4,5,5,3.91,
3052,Mercedes Benz,C220 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,10,7.6,I,2.2,,4,4,5,3.07,
3053,Mercedes Benz,C280 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,11.5,8,I,2.8,,6,4,5,2.87,
3054,Mercedes Benz,E220 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,10,7,I,2.2,,4,4,5,3.07,
3055,Mercedes Benz,E280 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,11.5,8.5,I,2.8,,6,4,5,3.69,
3056,Mercedes Benz,E280T Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,12.5,8,I,2.8,,6,4,7,3.69,
3057,Mercedes Benz,E300D Auto. Saloon 4dr,1994,auto,Sedan,diesel,Passenger,9,7,I,3,,6,4,5,3.69,
3058,Mercedes Benz,E320 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,12.5,8.5,I,3.2,,6,5,5,3.06,
3059,Mercedes Benz,E320 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,12.5,8.5,I,3.2,,6,5,5,3.69,
3060,Mercedes Benz,E320A Auto. Convertible 2dr,1994,auto,Convertible,petrol,Passenger,13,9,I,3.2,,6,5,4,3.69,
3061,Mercedes Benz,E320C Auto. Coupe 2dr,1994,auto,Coupe,petrol,Passenger,12.5,8.5,I,3.2,,6,5,4,3.69,
3062,Mercedes Benz,S320 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,14,10,I,3.2,,6,4,5,3.46,
3063,Mercedes Benz,S420 Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,14.5,10,I,4.2,,8,4,5,2.82,
3064,Mercedes Benz,S500C Auto. Coupe 2dr,1994,auto,Coupe,petrol,Passenger,16,10.5,I,5,,8,4,4,2.65,
3065,Mercedes Benz,S500L Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,15,10.5,I,5,,8,4,5,2.65,
3066,Mercedes Benz,S600L Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,18,11.5,I,6,,12,4,5,2.65,
3067,Mercedes Benz,SL500 Auto. Roadster 2dr,1994,auto,Coupe,petrol,Passenger,14.5,9.5,I,5,,8,4,2,2.65,
3068,Mercedes Benz,SL600 Auto. Roadster 2dr,1994,auto,Coupe,petrol,Passenger,17,11,I,6,,12,4,2,2.65,
3069,Mitsubishi,3000 GT Turbo Man. Coupe 2dr,1994,man,Coupe,petrol,Passenger,12,8,I,3,,6,5,4,3.97,
3070,Mitsubishi,CC Lancer 1.5 GL Auto. Coupe 2dr,1994,auto,Coupe,petrol,Passenger,7.8,6,C,1.5,,4,3,5,3.60,
3071,Mitsubishi,CC Lancer 1.5 GL Auto. Hatchback 4dr,1994,auto,Hatch,petrol,Passenger,8,6.4,C,1.5,,4,2,5,3.60,
3072,Mitsubishi,CC Lancer 1.5 GL Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,8,6.2,C,1.5,,4,3,5,3.60,
3073,Mitsubishi,CC Lancer 1.5 GL Man. Coupe 2dr,1994,man,Coupe,petrol,Passenger,7.2,5.2,C,1.5,,4,5,5,4.02,
3074,Mitsubishi,CC Lancer 1.5 GL Man. Hatchback 4dr,1994,man,Hatch,petrol,Passenger,7.6,5.4,C,1.5,,4,5,5,4.32,
3075,Mitsubishi,CC Lancer 1.5 GL Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,7.4,5.2,C,1.5,,4,5,5,4.02,
3076,Mitsubishi,CC Lancer 1.6 GLXi Auto. Hatchback 4dr,1994,auto,Hatch,petrol,Passenger,9,6.4,I,1.6,,4,4,5,4.06,
3077,Mitsubishi,CC Lancer 1.6 GLXi Man. Hatchback 4dr,1994,man,Hatch,petrol,Passenger,8.5,6,I,1.6,,4,5,5,4.02,
3078,Mitsubishi,CC Lancer 1.8 Exec Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,9,6.4,I,1.8,,4,4,5,4.00,
3079,Mitsubishi,CC Lancer 1.8 Exec Auto. Wagon 5dr,1994,auto,Wagon,petrol,Passenger,9,6.4,I,1.8,,4,4,5,4.00,
3080,Mitsubishi,CC Lancer 1.8 Exec Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,8,5.6,I,1.8,,4,5,5,4.02,
3081,Mitsubishi,CC Lancer 1.8 Exec Man. Wagon 5dr,1994,man,Wagon,petrol,Passenger,8.5,6,I,1.8,,4,5,5,4.02,
3082,Mitsubishi,CC Lancer 1.8 GLXi Auto. Coupe 2dr,1994,auto,Coupe,petrol,Passenger,8.5,6.2,I,1.8,,4,4,5,4.00,
3083,Mitsubishi,CC Lancer 1.8 GLXi Man. Coupe 2dr,1994,man,Coupe,petrol,Passenger,8,5.6,I,1.8,,4,5,5,4.02,
3084,Mitsubishi,CC Lancer 1.8 SEi Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,9,6.4,I,1.8,,4,4,5,4.00,
3085,Mitsubishi,CC Lancer 1.8GSR Turbo4WD Man. Sedan 4dr,1994,man,Sedan,petrol,4WD,10,6.8,I,1.8,,4,5,5,4.93,
3086,Mitsubishi,GJ Galant 2.0 SE Auto. Hatchback 4dr,1994,auto,Hatch,petrol,Passenger,10.5,6.4,I,2,,4,4,5,4.00,
3087,Mitsubishi,GJ Galant 2.0 SE Man. Hatchback 4dr,1994,man,Hatch,petrol,Passenger,10,6.2,I,2,,4,5,5,4.32,
3088,Mitsubishi,GJ Galant 2.0 V6 Auto. Hatchback 4dr,1994,auto,Hatch,petrol,Passenger,10.5,6.6,I,2,,6,4,5,4.35,
3089,Mitsubishi,GJ Galant 2.0 V6 Man. Hatchback 4dr,1994,man,Hatch,petrol,Passenger,10.5,6.6,I,2,,6,5,5,4.91,
3090,Mitsubishi,KS Verada V6 Ei Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11,7.4,I,3,,6,4,5,3.96,
3091,Mitsubishi,KS Verada V6 Ei Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,12,8,I,3,,6,4,5,3.96,
3092,Mitsubishi,KS Verada V6 Xi Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11.5,7.6,I,3,,6,4,5,3.96,
3093,Mitsubishi,MJ Triton 2WD Man. Utility 2dr,1994,man,utility,petrol,Light Comm,12.5,,C,2.6,,4,5,3,4.22,
3094,Mitsubishi,MJ Triton 2WD Man. Utility 2dr,1994,man,utility,petrol,Light Comm,12.5,,C,2.6,,4,5,2,4.22,
3095,Mitsubishi,MJ Triton 2WD Man. Utility 4dr,1994,man,utility,petrol,Light Comm,12.5,,C,2.6,,4,5,5,4.22,
3096,Mitsubishi,MJ Triton 4WD Man. Utility 2dr,1994,man,4WD utility,petrol,4WD,13.5,,C,2.6,,4,5,3,4.63,
3097,Mitsubishi,MJ Triton 4WD Man. Utility 2dr,1994,man,4WD utility,petrol,4WD,13,,I,3,,6,5,3,4.63,
3098,Mitsubishi,MJ Triton 4WD Man. Utility 2dr,1994,man,4WD utility,petrol,4WD,14,,C,2.6,,4,5,2,4.63,
3099,Mitsubishi,MJ Triton 4WD Man. Utility 2dr,1994,man,4WD utility,petrol,4WD,13,,I,3,,6,5,2,4.63,
3100,Mitsubishi,MJ Triton 4WD Man. Utility 4dr,1994,man,4WD utility,petrol,4WD,13,,I,3,,6,5,5,4.63,
3101,Mitsubishi,NJ Pajero EXCEED 4WD Auto. 4WD 4dr,1994,auto,4WD,petrol,4WD,15,,I,3.5,,6,4,7,4.64,
3102,Mitsubishi,NJ Pajero GL 4WD Man. 4WD 4dr,1994,man,4WD,petrol,4WD,14.5,,I,3,,6,5,5,4.63,
3103,Mitsubishi,NJ Pajero GLS 4WD Auto. 4WD 2dr,1994,auto,4WD,petrol,4WD,14.5,,I,3,,6,4,5,4.88,
3104,Mitsubishi,NJ Pajero GLS 4WD Auto. 4WD 4dr,1994,auto,4WD,petrol,4WD,14.5,,I,3,,6,4,7,4.88,
3105,Mitsubishi,NJ Pajero GLS 4WD Man. 4WD 2dr,1994,man,4WD,petrol,4WD,14.5,,I,3,,6,5,5,4.63,
3106,Mitsubishi,NJ Pajero GLS 4WD Man. 4WD 2dr,1994,man,4WD,petrol,4WD,14.5,,I,3,,6,5,5,4.88,
3107,Mitsubishi,NJ Pajero GLS 4WD Man. 4WD 4dr,1994,man,4WD,petrol,4WD,15,,I,3,,6,5,7,4.88,
3108,Mitsubishi,NJ Pajero GLX 4WD Auto. 4WD 4dr,1994,auto,4WD,petrol,4WD,14.5,,I,3,,6,4,7,4.63,
3109,Mitsubishi,NJ Pajero GLX 4WD Man. 4WD 4dr,1994,man,4WD,petrol,4WD,15,,I,3,,6,5,7,4.63,
3110,Mitsubishi,SH Express 2WD Auto. Van 3dr,1994,auto,van,petrol,Light Comm,10.5,,C,2,,4,4,2,4.63,
3111,Mitsubishi,SH Express 2WD Auto. Van 4dr,1994,auto,van,petrol,Light Comm,11,,I,2.4,,4,4,2,4.63,
3112,Mitsubishi,SH Express 2WD Man. Van 3dr,1994,man,van,petrol,Light Comm,11.5,,I,2.4,,4,5,2,4.63,
3113,Mitsubishi,SH Express 2WD Man. Van 3dr,1994,man,van,petrol,Light Comm,12,,C,2,,4,5,2,4.63,
3114,Mitsubishi,SH Express 2WD Man. Van 4dr,1994,man,van,petrol,Light Comm,11,,I,2.4,,4,5,2,4.63,
3115,Mitsubishi,SH StarWagon 4WD Man. Wagon 3dr,1994,man,4WD van Wagon,petrol,4WD,12.5,,I,2.4,,4,5,8,4.63,
3116,Mitsubishi,SH StarWagon Auto. Wagon 3dr,1994,auto,van Wagon,petrol,Passenger,11.5,7.6,C,2,,4,4,8,4.62,
3117,Mitsubishi,SH StarWagon Auto. Wagon 3dr,1994,auto,van Wagon,petrol,Passenger,12,8,I,2.4,,4,4,8,4.22,
3118,Mitsubishi,SH StarWagon Man. Wagon 3dr,1994,man,van Wagon,petrol,Passenger,12,8.5,C,2,,4,5,8,4.62,
3119,Mitsubishi,SH StarWagon Man. Wagon 3dr,1994,man,van Wagon,petrol,Passenger,12,8,I,2.4,,4,5,8,4.22,
3120,Mitsubishi,TS Magna Exec Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11.5,7.6,I,2.6,,4,4,5,3.96,
3121,Mitsubishi,TS Magna Exec Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,11.5,8,I,2.6,,4,4,5,3.96,
3122,Mitsubishi,TS Magna Exec Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,10,6.8,I,2.6,,4,5,5,4.07,
3123,Mitsubishi,TS Magna Exec Man. Wagon 4dr,1994,man,Wagon,petrol,Passenger,10,7,I,2.6,,4,5,5,4.07,
3124,Mitsubishi,TS Magna GLX Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11.5,7.4,C,2.6,,4,4,5,3.90,
3125,Mitsubishi,TS Magna GLX Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,12,8,C,2.6,,4,4,5,3.90,
3126,Mitsubishi,TS Magna GLX Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,10.5,7,C,2.6,,4,5,5,4.07,
3127,Mitsubishi,TS Magna GLX Man. Wagon 4dr,1994,man,Wagon,petrol,Passenger,10.5,7,C,2.6,,4,5,5,4.07,
3128,Mitsubishi,TS Magna SE Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11.5,7.6,I,2.6,,4,4,5,3.96,
3129,Mitsubishi,TS Magna SE Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,12,8,I,2.6,,4,4,5,3.96,
3130,Mitsubishi,TS Magna SE Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,10,6.8,I,2.6,,4,5,5,4.07,
3131,Mitsubishi,TS Magna SE Man. Wagon 4dr,1994,man,Wagon,petrol,Passenger,10,7.2,I,2.6,,4,5,5,4.07,
3132,Mitsubishi,TS Magna V6 Exec & SE Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11,7.4,I,3,,6,4,5,3.96,
3133,Mitsubishi,TS Magna V6 Exec & SE Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,12,8,I,3,,6,4,5,3.96,
3134,Mitsubishi,TS Magna V6 Exec Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,10,7.2,I,3,,6,5,5,4.15,
3135,Mitsubishi,TS Magna V6 Exec Man. Wagon 4dr,1994,man,Wagon,petrol,Passenger,10,7.6,I,3,,6,5,5,4.15,
3136,Mitsubishi,UF Nimbus Auto. Wagon 4dr,1994,auto,Wagon,petrol,Passenger,10.5,7.2,I,2.4,,4,4,7,3.90,
3137,Mitsubishi,UF Nimbus Man. Wagon 4dr,1994,man,Wagon,petrol,Passenger,10.5,6.6,I,2.4,,4,5,7,4.32,
3138,Nissan,300ZX Auto. Coupe 2dr,1994,auto,Coupe,petrol,Passenger,11.5,7.8,I,3,,6,4,4,4.08,
3139,Nissan,300ZX Man. Coupe 2dr,1994,man,Coupe,petrol,Passenger,12,7.6,I,3,,6,5,4,4.08,
3140,Nissan,Bluebird Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,10,6.6,I,2.4,,4,4,5,3.86,
3141,Nissan,Bluebird Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,9.5,6.4,I,2.4,,4,5,5,3.89,
3142,Nissan,Infiniti Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,13.5,10,I,4.5,,8,4,5,3.54,
3143,Nissan,Maxima Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11,7.2,I,3,,6,4,5,3.64,
3144,Nissan,Navara Auto. Dual Cab 4dr,1994,auto,utility,petrol,Light Comm,12,,I,3,,6,4,5/6,3.70,
3145,Nissan,Navara Auto. Single Cab 2dr,1994,auto,utility,petrol,Light Comm,12,,I,3,,6,4,2/3,3.70,
3146,Nissan,Navara Man. Dual Cab 4dr,1994,man,utility,petrol,Light Comm,11,,I,3,,6,5,5,3.70,
3147,Nissan,Navara Man. Single Cab 2dr,1994,man,utility,petrol,Light Comm,11,,I,3,,6,5,2/3,3.70,
3148,Nissan,NX Auto. Coupe 2dr,1994,auto,Coupe,petrol,Passenger,10,8,I,2,,4,4,4,3.63,
3149,Nissan,NX Man. Coupe 2dr,1994,man,Coupe,petrol,Passenger,10,7.4,I,2,,4,5,4,4.18,
3150,Nissan,Pathfinder Auto. Wagon 4dr,1994,auto,Wagon,petrol,Light Comm,14,,I,3,,6,4,5,4.62,
3151,Nissan,Pathfinder Man. Wagon 4dr,1994,man,Wagon,petrol,Light Comm,14,,I,3,,6,5,5,4.37,
3152,Nissan,Pulsar Auto. Hatchback 4dr,1994,auto,Hatch,petrol,Passenger,8.5,5.6,I,1.6,,4,4,5,3.83,
3153,Nissan,Pulsar Auto. Hatchback 4dr,1994,auto,Hatch,petrol,Passenger,9,6,I,2,,4,4,5,3.83,
3154,Nissan,Pulsar Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,8.5,5.6,I,1.6,,4,4,5,3.83,
3155,Nissan,Pulsar Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,9,6,I,2,,4,4,5,3.83,
3156,Nissan,Pulsar Man. Hatchback 4dr,1994,man,Hatch,petrol,Passenger,7.6,5.4,I,1.6,,4,5,5,4.17,
3157,Nissan,Pulsar Man. Hatchback 4dr,1994,man,Hatch,petrol,Passenger,9,5.8,I,2,,4,5,5,4.18,
3158,Nissan,Pulsar Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,7.6,5.4,I,1.6,,4,5,5,4.17,
3159,Nissan,Pulsar Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,9,5.8,I,2,,4,5,5,4.18,
3160,Nissan,Serena Auto. Wagon 3dr,1994,auto,Wagon,petrol,Passenger,11,8,I,2,,4,4,7,4.36,
3161,Nissan,Serena Man. Wagon 3dr,1994,man,Wagon,petrol,Passenger,10.5,7.8,I,2,,4,5,7,4.36,
3162,Peugeot,**205SI Auto. Hatchback 2dr,1994,auto,Hatch,petrol,Passenger,9,6.4,I,1.6,,4,4,5,3.82,
3163,Peugeot,**205SI Man. Hatchback 2dr,1994,man,Hatch,petrol,Passenger,8.5,5.6,I,1.6,,4,5,5,3.94,
3164,Peugeot,**306 XR Man. Hatchback 2dr,1994,man,Hatch,petrol,Passenger,9,6,I,1.8,,4,5,5,4.06,
3165,Peugeot,**306 XT Auto. Hatchback 5dr,1994,auto,Hatch,petrol,Passenger,9.5,6,I,1.8,,4,4,5,3.82,
3166,Peugeot,**306 XT Man. Hatchback 5dr,1994,man,Hatch,petrol,Passenger,9,6,I,1.8,,4,5,5,4.06,
3167,Peugeot,**405SRI Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,10.5,6.6,I,2,,4,4,5,3.82,
3168,Peugeot,**405SRI Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,9.5,6,I,2,,4,5,5,3.69,
3169,Peugeot,**405STI Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,10.5,6.6,I,2,,4,4,5,3.82,
3170,Peugeot,*205GTI Man. Hatchback 2dr,1994,man,Hatch,petrol,Passenger,9.5,6.4,I,1.9,,4,5,5,3.69,
3171,Peugeot,*306 S16 Man. Hatchback 3dr,1994,man,Hatch,petrol,Passenger,10,5.8,I,2,,4,5,5,4.43,
3172,Peugeot,*405 Mil6 Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,11,6.8,I,2,,4,5,5,4.43,
3173,Peugeot,*605 SV 3.0 Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,13.5,8.5,I,3,,6,4,5,4.28,
3174,Peugeot,405 SR Turbo Diesel Man. Sedan 4dr,1994,man,Sedan,diesel,Passenger,7,4.8,I,1.9,,4,5,5,4.06,
3175,Renault,R19 Auto. Hatchback 5dr,1994,auto,Hatch,petrol,Passenger,9.5,6.4,I,1.7,,4,4,5,3.76,
3176,Renault,R19 Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,9.5,6.4,I,1.7,,4,4,5,3.76,
3177,Renault,R19 Man. Hatchback 5dr,1994,man,Hatch,petrol,Passenger,9,6.2,I,1.7,,4,4,5,4.07,
3178,Renault,R19 Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,9,6.2,I,1.7,,4,4,5,4.07,
3179,Rolls Royce,Corniche IV Auto. Convertible 2dr,1994,auto,Convertible,petrol,Passenger,20,12.5,I,6.75,,8,4,4,3.07,
3180,Rolls Royce,Silver Spirit III Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,20,12.5,I,6.75,,8,4,5,3.07,
3181,Rolls Royce,Silver Spur III Auto. Saloon 4dr,1994,auto,Sedan,petrol,Passenger,20,12.5,I,6.75,,8,4,5,3.07,
3182,Saab,900 S 2.0i Auto. Sedan 3dr,1994,auto,Sedan,petrol,Passenger,11.5,6.8,I,2,,4,4,5,2.86,
3183,Saab,900 S 2.0i Auto. Sedan 5dr,1994,auto,Sedan,petrol,Passenger,11.5,6.8,I,2,,4,4,5,2.86,
3184,Saab,900 S 2.0i Man. Sedan 3dr,1994,man,Sedan,petrol,Passenger,10.5,6.6,I,2,,4,5,5,4.05,
3185,Saab,900 S 2.0i Man. Sedan 5dr,1994,man,Sedan,petrol,Passenger,10.5,6.6,I,2,,4,5,5,4.05,
3186,Saab,900 S/SE 2.0 Turbo Man. Sedan 3dr,1994,man,Sedan,petrol,Passenger,10.5,6.4,I,2,,4,5,5,4.45,
3187,Saab,900 S/SE 2.3i Auto. Convertible 2dr,1994,auto,Convertible,petrol,Passenger,11.5,7,I,2.3,,4,4,4,2.86,
3188,Saab,900 S/SE 2.3i Auto. Sedan 5dr,1994,auto,Sedan,petrol,Passenger,11,6.8,I,2.3,,4,4,5,2.86,
3189,Saab,900 S/SE 2.3i Man. Convertible 2dr,1994,man,Convertible,petrol,Passenger,11,6.6,I,2.3,,4,5,4,4.05,
3190,Saab,900 S/SE 2.3i Man. Sedan 5dr,1994,man,Sedan,petrol,Passenger,11,6.6,I,2.3,,4,5,5,4.05,
3191,Saab,900 S/SE 2.5i V6 Auto. Convertible 2dr,1994,auto,Convertible,petrol,Passenger,11.5,7.2,I,2.5,,6,4,4,2.86,
3192,Saab,900 S/SE 2.5i V6 Auto. Sedan 5dr,1994,auto,Sedan,petrol,Passenger,11.5,7.2,I,2.5,,6,4,5,2.86,
3193,Saab,900 S/SE 2.5i V6 Man. Convertible 2dr,1994,man,Convertible,petrol,Passenger,11.5,7.6,I,2.5,,6,5,4,4.45,
3194,Saab,900 S/SE 2.5i V6 Man. Sedan 5dr,1994,man,Sedan,petrol,Passenger,11.5,7.6,I,2.5,,6,5,5,4.45,
3195,Saab,9000 Aero 2.3 Turbo Auto. Sedan 5dr,1994,auto,Sedan,petrol,Passenger,12.5,7.8,I,2.3,,4,4,5,4.28,
3196,Saab,9000 Aero 2.3 Turbo Man. Sedan 5dr,1994,man,Sedan,petrol,Passenger,10.5,6.4,I,2.3,,4,5,5,3.61,
3197,Saab,9000 CD 2.3i Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,12.5,7.4,I,2.3,,4,4,5,4.28,
3198,Saab,9000 CD 2.3i Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,12,7.2,I,2.3,,4,5,5,4.45,
3199,Saab,9000 CS 2.3i Auto. Sedan 5dr,1994,auto,Sedan,petrol,Passenger,12.5,7.4,I,2.3,,4,4,5,4.28,
3200,Saab,9000 CS 2.3i Man. Sedan 5dr,1994,man,Sedan,petrol,Passenger,12,7.2,I,2.3,,4,5,5,4.45,
3201,Saab,9000 CSE 2.3 Turbo Auto. Sedan 5dr,1994,auto,Sedan,petrol,Passenger,12,7.6,I,2.3,,4,5,5,4.28,
3202,Saab,9000 CSE 2.3 Turbo Man. Sedan 5dr,1994,man,Sedan,petrol,Passenger,11,6.8,I,2.3,,4,5,5,3.61,
3203,Saab,9000 Griffin 2.3 Turbo Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,12,7.4,I,2.3,,4,4,5,4.28,
3204,Saab,9000CS Ecopower 2.3 Turbo Auto. Sedan 5dr,1994,auto,Sedan,petrol,Passenger,12,7.4,I,2.3,,4,4,5,4.28,
3205,Saab,9000CS Ecopower 2.3 Turbo Man. Sedan 5dr,1994,man,Sedan,petrol,Passenger,10.5,6.4,I,2.3,,4,5,5,3.61,
3206,Subaru,Impreza Constant 4WD GX Auto. Hatchback 5dr,1994,auto,4WD Hatch,petrol,4WD,11,7.8,I,1.8,,4,4,5,4.11,
3207,Subaru,Impreza Constant 4WD GX Auto. Sedan 4dr,1994,auto,4WD Sedan,petrol,4WD,11,7.8,I,1.8,,4,4,5,4.11,
3208,Subaru,Impreza Constant 4WD GX Man. Hatchback 5dr,1994,man,4WD Hatch,petrol,4WD,10.5,7.2,I,1.8,,4,5,5,3.90,
3209,Subaru,Impreza Constant 4WD GX Man. Sedan 4dr,1994,man,4WD Sedan,petrol,4WD,10.5,7.2,I,1.8,,4,5,5,3.90,
3210,Subaru,Impreza FWD GX Auto. Hatchback 5dr,1994,auto,Hatch,petrol,Passenger,11,7.6,I,1.8,,4,4,5,4.11,
3211,Subaru,Impreza FWD GX Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,11,7.6,I,1.8,,4,4,5,4.11,
3212,Subaru,Impreza FWD GX Man. Hatchback 5dr,1994,man,Hatch,petrol,Passenger,10.5,7.2,I,1.8,,4,5,5,3.90,
3213,Subaru,Impreza FWD GX Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,10.5,7.2,I,1.8,,4,5,5,3.90,
3214,Subaru,Impreza FWD LX Auto. Sedan 4dr,1994,auto,Sedan,petrol,Passenger,9.5,6.8,I,1.6,,4,4,5,4.44,
3215,Subaru,Impreza FWD LX Man. Sedan 4dr,1994,man,Sedan,petrol,Passenger,9,6.4,I,1.6,,4,5,5,3.90,
